epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,279.256,1.2244,1.41909,1.57417,0.60658,0.53409,0.55051,0.29634,1.60061,1.62614,2.01773,0.0011486,0.0011486,0.0011486
45,285.447,1.27008,1.47256,1.60332,0.54407,0.61364,0.55981,0.28663,1.47153,1.52892,1.85782,0.0011288,0.0011288,0.0011288
46,291.531,1.18982,1.35114,1.55066,0.37968,0.57955,0.38448,0.19834,1.55242,2.06229,1.99036,0.001109,0.001109,0.001109
47,297.54,1.24906,1.46193,1.62594,0.65629,0.60758,0.61116,0.33421,1.48818,1.46887,1.85305,0.0010892,0.0010892,0.0010892
48,303.875,1.16572,1.29385,1.51868,0.61525,0.51136,0.56827,0.3171,1.458,1.68688,1.84989,0.0010694,0.0010694,0.0010694
49,309.892,1.1692,1.23921,1.53471,0.65183,0.55318,0.62242,0.35113,1.3006,1.43916,1.68681,0.0010496,0.0010496,0.0010496
50,316.171,1.16669,1.2868,1.49417,0.48899,0.65909,0.54251,0.29208,1.31588,1.50878,1.7175,0.0010298,0.0010298,0.0010298
51,322.184,1.12758,1.28491,1.45862,0.51035,0.60227,0.54192,0.30344,1.4626,1.74936,1.86202,0.00101,0.00101,0.00101
52,328.309,1.21714,1.37373,1.60508,0.73018,0.60227,0.67515,0.38185,1.39471,1.43103,1.7784,0.0009902,0.0009902,0.0009902
53,334.545,1.12019,1.24469,1.48634,0.67139,0.68182,0.66707,0.39035,1.30324,1.40679,1.72635,0.0009704,0.0009704,0.0009704
54,340.908,1.11885,1.23934,1.49893,0.65103,0.625,0.64738,0.39137,1.23152,1.36524,1.65963,0.0009506,0.0009506,0.0009506
55,346.892,1.13137,1.26087,1.51784,0.49009,0.6335,0.55734,0.32351,1.42134,1.50538,1.91687,0.0009308,0.0009308,0.0009308
56,352.937,1.10334,1.25718,1.50405,0.60378,0.5022,0.52111,0.31105,1.49361,1.72912,1.98462,0.000911,0.000911,0.000911
57,358.968,1.08926,1.21178,1.45943,0.5072,0.5,0.44968,0.24341,1.79953,2.01742,2.32018,0.0008912,0.0008912,0.0008912
58,364.97,1.15216,1.24106,1.52056,0.58185,0.57955,0.56968,0.34252,1.4168,1.45346,1.82043,0.0008714,0.0008714,0.0008714
59,371.016,1.13715,1.20547,1.51351,0.52845,0.70455,0.6027,0.35835,1.28402,1.45209,1.74932,0.0008516,0.0008516,0.0008516
60,377.031,1.14836,1.2457,1.48667,0.51102,0.70069,0.60168,0.32284,1.30795,1.35814,1.68998,0.0008318,0.0008318,0.0008318
61,383.01,1.07338,1.1465,1.43199,0.52455,0.71591,0.65642,0.39913,1.35831,1.37233,1.75276,0.000812,0.000812,0.000812
62,389.356,1.08211,1.23341,1.47068,0.59692,0.67316,0.63385,0.40305,1.29876,1.31588,1.76669,0.0007922,0.0007922,0.0007922
63,395.533,1.07436,1.19938,1.45177,0.61944,0.63636,0.61651,0.40308,1.25984,1.28293,1.63846,0.0007724,0.0007724,0.0007724
64,401.674,1.06503,1.15456,1.45615,0.62624,0.61364,0.58308,0.35327,1.32615,1.38944,1.74764,0.0007526,0.0007526,0.0007526
65,407.669,1.0016,1.13735,1.43132,0.70593,0.59091,0.6417,0.41912,1.39151,1.41479,1.82797,0.0007328,0.0007328,0.0007328
66,414.013,1.00781,1.07398,1.4536,0.71417,0.63636,0.68783,0.44065,1.31582,1.24017,1.77378,0.000713,0.000713,0.000713
67,420.311,1.00691,1.0786,1.41058,0.66993,0.69318,0.70262,0.44454,1.20774,1.22781,1.66231,0.0006932,0.0006932,0.0006932
68,426.649,1.05142,1.12677,1.48728,0.67554,0.56818,0.61787,0.37892,1.28794,1.35987,1.71461,0.0006734,0.0006734,0.0006734
69,432.69,1.05885,1.08999,1.48133,0.60183,0.55682,0.58463,0.35537,1.41936,1.65209,1.88336,0.0006536,0.0006536,0.0006536
70,438.841,0.96173,1.07576,1.38418,0.65118,0.61522,0.62208,0.38241,1.27322,1.3379,1.69522,0.0006338,0.0006338,0.0006338
