epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4878.37,0.69001,0.53664,1.15375,0.95124,0.94614,0.97343,0.86456,0.5381,0.35791,1.02546,0.0011882,0.0011882,0.0011882
43,4993.63,0.68512,0.54133,1.15142,0.96617,0.95512,0.98258,0.88387,0.49243,0.31697,0.98127,0.0011684,0.0011684,0.0011684
44,5108.21,0.6704,0.5261,1.14151,0.96685,0.94816,0.98208,0.87329,0.5164,0.31616,1.01228,0.0011486,0.0011486,0.0011486
45,5224.6,0.67134,0.52737,1.13731,0.97484,0.93954,0.97978,0.88034,0.49864,0.31253,0.99113,0.0011288,0.0011288,0.0011288
46,5339.34,0.64805,0.50365,1.12617,0.96917,0.94816,0.98278,0.88879,0.48632,0.31388,0.98009,0.001109,0.001109,0.001109
47,5455.58,0.64915,0.50083,1.11948,0.98547,0.949,0.98464,0.89045,0.48576,0.29459,0.9844,0.0010892,0.0010892,0.0010892
48,5571.24,0.65013,0.5151,1.12569,0.97682,0.95118,0.98426,0.88256,0.48957,0.3079,0.97615,0.0010694,0.0010694,0.0010694
49,5686.66,0.64043,0.49004,1.12078,0.97076,0.94381,0.98323,0.89242,0.4791,0.30181,0.97891,0.0010496,0.0010496,0.0010496
50,5802.52,0.64493,0.49439,1.12637,0.97529,0.95151,0.98251,0.89084,0.48089,0.29527,0.97639,0.0010298,0.0010298,0.0010298
51,5918.35,0.63542,0.4986,1.11739,0.98085,0.9607,0.9898,0.90284,0.46352,0.28023,0.96526,0.00101,0.00101,0.00101
52,6033,0.62165,0.48835,1.10905,0.97132,0.96288,0.98687,0.90003,0.46544,0.29035,0.96837,0.0009902,0.0009902,0.0009902
53,6148.22,0.63163,0.48541,1.1234,0.96623,0.96823,0.98771,0.91169,0.44712,0.26603,0.95527,0.0009704,0.0009704,0.0009704
54,6264.6,0.61412,0.47092,1.10309,0.98353,0.94838,0.98586,0.91018,0.43877,0.26978,0.94216,0.0009506,0.0009506,0.0009506
55,6379.29,0.60546,0.46449,1.1026,0.97044,0.96067,0.98895,0.91153,0.43929,0.25945,0.94931,0.0009308,0.0009308,0.0009308
56,6494.2,0.59001,0.46063,1.09358,0.97724,0.96939,0.98637,0.91263,0.44353,0.26087,0.95572,0.000911,0.000911,0.000911
