epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,595.257,1.39361,1.78782,1.82884,0.29698,0.39773,0.29216,0.13983,1.77329,2.46887,2.3877,0.0011684,0.0011684,0.0011684
44,608.436,1.42641,1.74739,1.85163,0.43356,0.38636,0.35732,0.16383,1.71493,2.26411,2.33742,0.0011486,0.0011486,0.0011486
45,621.545,1.34356,1.69909,1.75217,0.2565,0.38029,0.2726,0.12777,1.62968,2.71801,2.16303,0.0011288,0.0011288,0.0011288
46,634.706,1.33196,1.65633,1.75658,0.38103,0.60227,0.40428,0.20177,1.54657,2.02767,2.07729,0.001109,0.001109,0.001109
47,649.153,1.30384,1.63697,1.72492,0.49207,0.53409,0.43832,0.22324,1.48678,1.92514,2.03848,0.0010892,0.0010892,0.0010892
48,662.669,1.29869,1.60317,1.72955,0.41547,0.47727,0.40582,0.20927,1.40408,1.88842,1.94993,0.0010694,0.0010694,0.0010694
49,675.904,1.32699,1.64187,1.74904,0.4827,0.49838,0.40796,0.21405,1.46123,2.08027,1.99506,0.0010496,0.0010496,0.0010496
50,688.989,1.30028,1.6353,1.75274,0.51615,0.5,0.48351,0.23828,1.35434,1.78819,1.92966,0.0010298,0.0010298,0.0010298
51,702.62,1.28738,1.59442,1.7308,0.46259,0.51136,0.45479,0.24899,1.35167,1.83388,1.87361,0.00101,0.00101,0.00101
52,716.47,1.3171,1.54689,1.75051,0.42601,0.67045,0.50046,0.27346,1.36876,1.77055,1.91158,0.0009902,0.0009902,0.0009902
53,729.954,1.36012,1.5846,1.77704,0.48843,0.5,0.44866,0.25363,1.45554,1.91989,1.98517,0.0009704,0.0009704,0.0009704
54,742.976,1.29334,1.59139,1.74447,0.51668,0.59091,0.52639,0.30431,1.26242,1.69038,1.84529,0.0009506,0.0009506,0.0009506
55,756.601,1.21957,1.55752,1.67885,0.47575,0.67045,0.53735,0.29372,1.27796,1.69348,1.85713,0.0009308,0.0009308,0.0009308
56,769.652,1.21047,1.47969,1.68604,0.51246,0.54545,0.5146,0.27917,1.3633,1.68886,1.92893,0.000911,0.000911,0.000911
57,782.615,1.26117,1.53023,1.69281,0.4945,0.56695,0.46113,0.25297,1.38529,1.76976,1.91228,0.0008912,0.0008912,0.0008912
58,795.841,1.27363,1.53393,1.70887,0.4791,0.61668,0.51099,0.27421,1.39758,1.73931,1.93746,0.0008714,0.0008714,0.0008714
59,808.984,1.24492,1.55126,1.69001,0.51791,0.62262,0.51847,0.25891,1.38197,1.74928,1.87963,0.0008516,0.0008516,0.0008516
60,822.011,1.21453,1.48556,1.62285,0.57147,0.51136,0.52714,0.28087,1.39655,1.75689,1.97208,0.0008318,0.0008318,0.0008318
61,835.126,1.12962,1.41679,1.58568,0.60056,0.57955,0.56222,0.30093,1.35946,1.60451,1.88834,0.000812,0.000812,0.000812
62,848.499,1.19589,1.40888,1.64837,0.5854,0.60973,0.54484,0.30394,1.33691,1.53706,1.88559,0.0007922,0.0007922,0.0007922
63,862.007,1.17516,1.41604,1.63071,0.54901,0.60227,0.53493,0.30977,1.38052,1.59368,1.906,0.0007724,0.0007724,0.0007724
64,875.715,1.17405,1.43638,1.62118,0.64039,0.64773,0.60044,0.3491,1.30227,1.52753,1.83392,0.0007526,0.0007526,0.0007526
65,889.141,1.15455,1.3984,1.60482,0.63691,0.70455,0.61495,0.36311,1.25039,1.46376,1.79999,0.0007328,0.0007328,0.0007328
66,902.658,1.13521,1.40773,1.6244,0.55548,0.64773,0.59301,0.35324,1.3104,1.55635,1.86572,0.000713,0.000713,0.000713
67,915.915,1.15115,1.37079,1.62415,0.58845,0.57955,0.6012,0.36004,1.37855,1.62254,1.88995,0.0006932,0.0006932,0.0006932
68,928.833,1.19242,1.30639,1.64321,0.5777,0.57955,0.59997,0.33175,1.36706,1.55361,1.89191,0.0006734,0.0006734,0.0006734
69,941.911,1.14646,1.31386,1.60031,0.52375,0.65909,0.54925,0.31122,1.31211,1.54655,1.84674,0.0006536,0.0006536,0.0006536
70,955.149,1.15315,1.32346,1.60837,0.67714,0.57955,0.62142,0.37665,1.28313,1.45768,1.82082,0.0006338,0.0006338,0.0006338
71,968.546,1.11986,1.31051,1.59862,0.59148,0.67461,0.63772,0.3682,1.35493,1.49713,1.92721,0.000614,0.000614,0.000614
72,981.583,1.16372,1.3579,1.62444,0.61028,0.55682,0.58507,0.32502,1.34576,1.63378,1.89308,0.0005942,0.0005942,0.0005942
73,994.83,1.07172,1.30187,1.57262,0.58945,0.66894,0.61889,0.35576,1.36044,1.58497,1.91809,0.0005744,0.0005744,0.0005744
74,1007.78,1.06516,1.25567,1.54039,0.57106,0.6657,0.59499,0.34602,1.33758,1.502,1.89543,0.0005546,0.0005546,0.0005546
75,1020.83,1.17048,1.35009,1.65704,0.60687,0.55682,0.59825,0.34762,1.46852,1.58184,2.01502,0.0005348,0.0005348,0.0005348
76,1034.32,1.10007,1.31455,1.54309,0.49854,0.70455,0.56932,0.33792,1.29739,1.55264,1.84072,0.000515,0.000515,0.000515
77,1047.43,1.05071,1.30053,1.53672,0.58519,0.70455,0.6277,0.373,1.27581,1.35884,1.8426,0.0004952,0.0004952,0.0004952
78,1060.58,1.05848,1.22446,1.56344,0.56377,0.64773,0.56056,0.33456,1.2548,1.48616,1.81723,0.0004754,0.0004754,0.0004754
79,1073.78,1.05872,1.25139,1.53994,0.71204,0.68182,0.68537,0.42504,1.26273,1.38012,1.84983,0.0004556,0.0004556,0.0004556
80,1087.16,1.06282,1.24802,1.5397,0.73399,0.59091,0.68583,0.43544,1.27796,1.46246,1.8284,0.0004358,0.0004358,0.0004358
81,1100.66,1.02481,1.17948,1.52982,0.69067,0.59091,0.66784,0.42136,1.26046,1.4112,1.81547,0.000416,0.000416,0.000416
82,1113.78,1.00835,1.17723,1.51241,0.59613,0.70446,0.65909,0.40949,1.17238,1.41904,1.72724,0.0003962,0.0003962,0.0003962
83,1126.76,1.0133,1.14834,1.50731,0.64179,0.63117,0.63614,0.40937,1.24115,1.42669,1.78503,0.0003764,0.0003764,0.0003764
84,1139.81,1.04398,1.1903,1.52933,0.65358,0.75,0.72203,0.47948,1.15902,1.29782,1.68817,0.0003566,0.0003566,0.0003566
85,1153.58,1.06599,1.16951,1.53037,0.62071,0.73864,0.69316,0.44932,1.20476,1.31684,1.71444,0.0003368,0.0003368,0.0003368
86,1166.54,1.01935,1.11257,1.50484,0.69378,0.74665,0.72459,0.45607,1.2226,1.28418,1.74699,0.000317,0.000317,0.000317
87,1179.66,0.98571,1.11633,1.49514,0.66413,0.62918,0.69266,0.46106,1.16425,1.36059,1.7128,0.0002972,0.0002972,0.0002972
88,1192.73,0.99138,1.15814,1.48956,0.62102,0.70764,0.67042,0.43653,1.21211,1.33156,1.75108,0.0002774,0.0002774,0.0002774
89,1205.85,1.00155,1.10853,1.50586,0.70044,0.61115,0.65731,0.42694,1.23778,1.34786,1.77841,0.0002576,0.0002576,0.0002576
90,1218.92,0.96043,1.07255,1.45208,0.6938,0.70455,0.71043,0.44247,1.28288,1.28165,1.80071,0.0002378,0.0002378,0.0002378
91,1233.53,0.89433,1.08678,1.45564,0.68172,0.80324,0.76079,0.47493,1.21182,1.24272,1.77794,0.000218,0.000218,0.000218
92,1246.79,0.86582,1.00427,1.41007,0.71543,0.72727,0.74773,0.47406,1.22247,1.28978,1.80498,0.0001982,0.0001982,0.0001982
93,1259.86,0.82804,0.95189,1.38607,0.69929,0.73864,0.73145,0.46134,1.19924,1.23978,1.76307,0.0001784,0.0001784,0.0001784
94,1272.95,0.82002,0.89813,1.36676,0.67299,0.77177,0.7313,0.45551,1.17015,1.20981,1.74449,0.0001586,0.0001586,0.0001586
95,1286.07,0.79968,0.87916,1.34103,0.78592,0.72727,0.73796,0.48263,1.20031,1.20158,1.77974,0.0001388,0.0001388,0.0001388
96,1299.67,0.81724,0.85523,1.33368,0.78368,0.69988,0.75984,0.49026,1.18421,1.17197,1.76287,0.000119,0.000119,0.000119
97,1313.42,0.77958,0.82035,1.30375,0.77383,0.68182,0.7711,0.50618,1.1782,1.14871,1.74869,9.92e-05,9.92e-05,9.92e-05
98,1326.91,0.77751,0.83175,1.30829,0.71617,0.78409,0.77144,0.51544,1.1555,1.13118,1.71539,7.94e-05,7.94e-05,7.94e-05
99,1340.47,0.77681,0.80927,1.31321,0.68967,0.80682,0.77791,0.51661,1.16176,1.13017,1.7138,5.96e-05,5.96e-05,5.96e-05
100,1354.33,0.79007,0.82879,1.32593,0.70094,0.77241,0.78126,0.51184,1.16057,1.14519,1.71067,3.98e-05,3.98e-05,3.98e-05
