epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,375.327,1.00067,0.98387,1.26294,0.66657,0.5,0.52078,0.33915,1.40839,1.82323,1.82804,0.0011288,0.0011288,0.0011288
46,384.812,1.01584,0.96061,1.29875,0.70963,0.59091,0.67024,0.45184,1.23395,1.31445,1.53675,0.001109,0.001109,0.001109
47,393.888,0.91643,0.92204,1.24569,0.62352,0.60227,0.60892,0.39573,1.2853,1.45582,1.56151,0.0010892,0.0010892,0.0010892
48,402.498,0.95546,0.92422,1.25793,0.70037,0.45159,0.54463,0.32023,1.37621,1.70983,1.72178,0.0010694,0.0010694,0.0010694
49,409.579,0.95537,0.90424,1.24797,0.53398,0.55991,0.54722,0.30944,1.46423,1.75397,1.80676,0.0010496,0.0010496,0.0010496
50,418.805,0.97381,0.9036,1.27872,0.57661,0.52273,0.52868,0.33164,1.46408,1.82633,1.8412,0.0010298,0.0010298,0.0010298
51,427.479,0.95478,0.90671,1.25225,0.58248,0.61364,0.56674,0.34941,1.35782,1.60244,1.68003,0.00101,0.00101,0.00101
52,437.391,0.91048,0.84704,1.23637,0.54633,0.58846,0.58839,0.372,1.42522,1.6693,1.75023,0.0009902,0.0009902,0.0009902
53,444.899,0.92544,0.84413,1.23238,0.65176,0.76567,0.722,0.51192,1.14614,1.12422,1.49539,0.0009704,0.0009704,0.0009704
54,453.266,0.92928,0.83161,1.26422,0.75705,0.70455,0.71813,0.48735,1.13113,1.17083,1.50622,0.0009506,0.0009506,0.0009506
55,461.228,0.88791,0.82222,1.20957,0.6994,0.64773,0.65182,0.45127,1.10524,1.27246,1.54806,0.0009308,0.0009308,0.0009308
56,468.916,0.88138,0.83218,1.21036,0.70101,0.63636,0.65714,0.42352,1.22001,1.33165,1.61302,0.000911,0.000911,0.000911
57,478.906,0.93545,0.87423,1.27184,0.61656,0.55682,0.55921,0.30655,1.60882,1.6581,1.98744,0.0008912,0.0008912,0.0008912
58,486.4,0.90786,0.84544,1.22999,0.69477,0.61364,0.60993,0.4022,1.32951,1.4475,1.68639,0.0008714,0.0008714,0.0008714
59,495.594,0.88094,0.81634,1.2148,0.69517,0.77273,0.73755,0.48969,1.22078,1.14784,1.53569,0.0008516,0.0008516,0.0008516
60,502.425,0.87371,0.82193,1.20616,0.84952,0.53409,0.66916,0.43712,1.30599,1.46801,1.67443,0.0008318,0.0008318,0.0008318
61,511.053,0.8223,0.78667,1.1618,0.75387,0.73096,0.75359,0.50206,1.15835,1.14122,1.54578,0.000812,0.000812,0.000812
62,518.39,0.86449,0.79262,1.19058,0.70669,0.72727,0.75109,0.50584,1.09109,1.051,1.4953,0.0007922,0.0007922,0.0007922
63,525.982,0.87196,0.81625,1.19923,0.72861,0.82377,0.79338,0.54676,1.12109,1.06422,1.52965,0.0007724,0.0007724,0.0007724
64,534.587,0.86055,0.78927,1.20122,0.77303,0.73539,0.77037,0.53012,1.09471,1.03266,1.50555,0.0007526,0.0007526,0.0007526
65,542.016,0.82061,0.74542,1.15385,0.7582,0.7483,0.74156,0.48882,1.12711,1.14565,1.52194,0.0007328,0.0007328,0.0007328
66,551.032,0.83544,0.72845,1.18392,0.70455,0.68182,0.68167,0.45291,1.17829,1.24773,1.54985,0.000713,0.000713,0.000713
67,558.014,0.84588,0.76603,1.18416,0.66909,0.70455,0.71137,0.50613,1.08956,1.14716,1.47718,0.0006932,0.0006932,0.0006932
68,567.126,0.78796,0.69789,1.15038,0.81269,0.69028,0.7651,0.54765,1.04497,1.15319,1.42142,0.0006734,0.0006734,0.0006734
69,574.603,0.81174,0.7608,1.17712,0.82817,0.70455,0.76552,0.54215,1.08117,1.12821,1.4405,0.0006536,0.0006536,0.0006536
70,582.433,0.79953,0.70878,1.17373,0.69754,0.78624,0.77373,0.55003,1.08742,0.99474,1.47774,0.0006338,0.0006338,0.0006338
71,591.465,0.84027,0.76505,1.19929,0.82603,0.69318,0.77056,0.52734,1.12411,0.96123,1.45221,0.000614,0.000614,0.000614
72,598.686,0.79491,0.7141,1.13685,0.80192,0.64412,0.75191,0.51427,1.09388,1.09787,1.4089,0.0005942,0.0005942,0.0005942
73,607.572,0.78336,0.69718,1.15122,0.83082,0.66966,0.76596,0.53985,1.04538,1.00525,1.35405,0.0005744,0.0005744,0.0005744
74,614.446,0.78234,0.6867,1.14993,0.87056,0.70455,0.8077,0.5845,1.02803,0.99183,1.37144,0.0005546,0.0005546,0.0005546
75,623.56,0.73903,0.63162,1.10174,0.72799,0.71591,0.76477,0.55881,1.06352,1.02184,1.45832,0.0005348,0.0005348,0.0005348
76,630.744,0.75857,0.65543,1.12234,0.74943,0.74774,0.77496,0.54414,1.06914,1.0735,1.41618,0.000515,0.000515,0.000515
77,638.997,0.76739,0.67431,1.12171,0.78761,0.75853,0.78497,0.56368,1.05445,1.0561,1.40828,0.0004952,0.0004952,0.0004952
78,647.557,0.76079,0.65944,1.15299,0.72443,0.64773,0.70838,0.50214,1.13636,1.22452,1.54136,0.0004754,0.0004754,0.0004754
79,655.216,0.74166,0.63996,1.14448,0.76093,0.68726,0.73605,0.54478,1.06758,1.12499,1.49516,0.0004556,0.0004556,0.0004556
80,664.262,0.69913,0.59873,1.09597,0.76504,0.73864,0.77552,0.56513,1.0387,1.03035,1.43715,0.0004358,0.0004358,0.0004358
81,671.417,0.74843,0.62927,1.12888,0.82434,0.79996,0.80455,0.56367,1.02577,1.03254,1.40553,0.000416,0.000416,0.000416
82,680.377,0.70317,0.59533,1.10109,0.80877,0.79545,0.81916,0.59045,1.00988,0.95711,1.40141,0.0003962,0.0003962,0.0003962
83,687.582,0.7137,0.58564,1.09264,0.84676,0.75353,0.81408,0.5974,0.9973,0.9389,1.39234,0.0003764,0.0003764,0.0003764
84,696.514,0.68745,0.62498,1.1067,0.79024,0.78409,0.79982,0.57452,1.003,1.01565,1.38331,0.0003566,0.0003566,0.0003566
85,704.367,0.69284,0.59854,1.10341,0.77751,0.80682,0.78696,0.57121,1.06938,0.99885,1.45054,0.0003368,0.0003368,0.0003368
86,713.75,0.68642,0.58906,1.07777,0.8366,0.81455,0.81766,0.60742,1.00749,0.8935,1.43292,0.000317,0.000317,0.000317
87,722.053,0.67915,0.55805,1.08707,0.81111,0.80682,0.80449,0.58848,1.00928,0.91434,1.42173,0.0002972,0.0002972,0.0002972
88,730.605,0.68674,0.56256,1.09808,0.85472,0.77273,0.78775,0.57748,1.01116,0.98248,1.42295,0.0002774,0.0002774,0.0002774
89,741.489,0.67182,0.55962,1.08486,0.88449,0.78315,0.8018,0.59358,0.98344,0.9561,1.39403,0.0002576,0.0002576,0.0002576
90,748.345,0.66746,0.566,1.08272,0.86333,0.75,0.77917,0.57872,1.01095,0.93908,1.40208,0.0002378,0.0002378,0.0002378
91,761.117,0.54637,0.48314,0.99338,0.78802,0.77273,0.7845,0.57683,1.06234,0.99662,1.4643,0.000218,0.000218,0.000218
92,770.246,0.52844,0.43662,0.976,0.77759,0.76136,0.78531,0.58537,1.03221,1.00393,1.43869,0.0001982,0.0001982,0.0001982
93,778.527,0.53309,0.40062,1.00385,0.79452,0.79092,0.80684,0.60302,0.99742,0.95784,1.39039,0.0001784,0.0001784,0.0001784
94,785.849,0.51056,0.39772,0.96606,0.75966,0.82613,0.81614,0.61453,0.96252,0.96543,1.36995,0.0001586,0.0001586,0.0001586
95,794.93,0.50602,0.38736,0.97844,0.80361,0.79545,0.80776,0.61614,0.95088,0.94426,1.36191,0.0001388,0.0001388,0.0001388
96,801.731,0.50709,0.37879,0.94794,0.81363,0.80682,0.81819,0.61454,0.96821,0.96622,1.40146,0.000119,0.000119,0.000119
97,810.364,0.48532,0.37446,0.96315,0.83299,0.79545,0.80866,0.61487,0.96178,0.9304,1.39503,9.92e-05,9.92e-05,9.92e-05
98,817.948,0.47751,0.35884,0.96253,0.83436,0.81818,0.81078,0.62674,0.9509,0.89991,1.36895,7.94e-05,7.94e-05,7.94e-05
99,825.469,0.48062,0.35596,0.96458,0.84619,0.79545,0.81213,0.62183,0.96172,0.91177,1.37755,5.96e-05,5.96e-05,5.96e-05
100,834.283,0.47502,0.36261,0.96354,0.84314,0.79405,0.81319,0.61979,0.96344,0.91224,1.38385,3.98e-05,3.98e-05,3.98e-05
