epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,382.605,0.93919,1.03499,1.26911,0.40193,0.38308,0.35944,0.19025,1.53519,2.11035,2.15317,0.000990365,0.000990365,0.000990365
43,392.646,0.92581,0.98375,1.25764,0.41809,0.46767,0.39692,0.23553,1.39517,1.89841,2.00224,0.000973861,0.000973861,0.000973861
44,400.432,0.93355,0.9983,1.26328,0.34989,0.36973,0.38332,0.22123,1.56817,2.16805,2.27276,0.000957358,0.000957358,0.000957358
45,409.366,0.95899,0.99298,1.29188,0.44797,0.38987,0.36544,0.21411,1.5194,1.96772,2.01513,0.000940855,0.000940855,0.000940855
46,417.094,0.92019,0.97502,1.26549,0.38139,0.42538,0.39976,0.22999,1.42757,1.85277,2.00308,0.000924352,0.000924352,0.000924352
47,426.88,0.96203,0.98254,1.29954,0.48164,0.53706,0.4617,0.25691,1.42263,1.70348,2.04353,0.000907848,0.000907848,0.000907848
48,434.489,0.93417,1.00004,1.2641,0.50914,0.53637,0.52891,0.32071,1.28588,1.69681,1.82962,0.000891345,0.000891345,0.000891345
49,443.872,0.92003,0.97895,1.28176,0.5636,0.54418,0.5373,0.35794,1.21828,1.79069,1.73195,0.000874842,0.000874842,0.000874842
50,451.389,0.85763,0.91116,1.23084,0.47631,0.62581,0.54913,0.3513,1.22564,1.59838,1.79129,0.000858338,0.000858338,0.000858338
51,460.451,0.91136,0.9021,1.24572,0.50768,0.58971,0.58708,0.38108,1.28685,1.35715,1.80285,0.000841835,0.000841835,0.000841835
52,469.149,0.89872,0.89363,1.26702,0.47903,0.61315,0.6017,0.37147,1.21654,1.46191,1.71079,0.000825332,0.000825332,0.000825332
53,477.126,0.8626,0.89764,1.23502,0.6505,0.62877,0.62346,0.35744,1.24065,1.52598,1.74965,0.000808828,0.000808828,0.000808828
54,486.95,0.87075,0.87275,1.22958,0.5105,0.61087,0.54422,0.33095,1.30115,1.5711,1.81241,0.000792325,0.000792325,0.000792325
55,495.333,0.8785,0.90237,1.23225,0.37851,0.37231,0.34755,0.20083,1.58676,1.92036,2.10185,0.000775822,0.000775822,0.000775822
56,505.142,0.85694,0.86131,1.22004,0.51498,0.55226,0.50673,0.31168,1.30875,1.45552,1.83117,0.000759318,0.000759318,0.000759318
57,513.691,0.85311,0.90089,1.21953,0.53764,0.55487,0.5212,0.30141,1.38893,1.67456,1.89838,0.000742815,0.000742815,0.000742815
58,523.186,0.84025,0.81414,1.22494,0.70245,0.50242,0.58702,0.38855,1.19136,1.55859,1.70916,0.000726312,0.000726312,0.000726312
59,530.992,0.83812,0.78429,1.1932,0.55288,0.62951,0.60391,0.37324,1.21359,1.47918,1.73598,0.000709809,0.000709809,0.000709809
60,540.169,0.81618,0.82945,1.19799,0.67537,0.577,0.62739,0.41452,1.24194,1.43388,1.83222,0.000693305,0.000693305,0.000693305
61,548.094,0.76148,0.76191,1.16497,0.54267,0.62715,0.5374,0.34713,1.21312,1.49484,1.66507,0.000676802,0.000676802,0.000676802
62,557.513,0.82757,0.82751,1.19585,0.58808,0.63919,0.62924,0.41761,1.13171,1.40016,1.64394,0.000660299,0.000660299,0.000660299
63,565.943,0.80845,0.78008,1.17391,0.46238,0.60648,0.57575,0.3612,1.20482,1.5053,1.74128,0.000643795,0.000643795,0.000643795
64,576.122,0.82625,0.81755,1.19968,0.6085,0.62603,0.6661,0.41802,1.16121,1.34547,1.63552,0.000627292,0.000627292,0.000627292
65,584.525,0.77911,0.73928,1.17324,0.64242,0.53502,0.61834,0.42445,1.14311,1.36944,1.647,0.000610789,0.000610789,0.000610789
66,594.607,0.78832,0.76049,1.17879,0.60081,0.46825,0.51537,0.34685,1.19104,1.64333,1.64731,0.000594286,0.000594286,0.000594286
67,602.605,0.756,0.7251,1.16869,0.58629,0.66487,0.68252,0.47484,1.11734,1.44223,1.63896,0.000577782,0.000577782,0.000577782
68,612.039,0.80438,0.79539,1.1815,0.87165,0.54222,0.70779,0.45229,1.19771,1.27997,1.7592,0.000561279,0.000561279,0.000561279
69,619.792,0.79252,0.75706,1.15128,0.81603,0.57597,0.68109,0.46151,1.21274,1.36278,1.76187,0.000544776,0.000544776,0.000544776
70,630.366,0.73852,0.73083,1.13939,0.71455,0.64628,0.70764,0.47487,1.12298,1.24952,1.6333,0.000528272,0.000528272,0.000528272
71,637.968,0.75367,0.69562,1.15644,0.56989,0.64773,0.61611,0.41259,1.23575,1.39164,1.74626,0.000511769,0.000511769,0.000511769
72,648.208,0.74371,0.69997,1.15238,0.5075,0.58648,0.52955,0.35094,1.19702,1.56864,1.67421,0.000495266,0.000495266,0.000495266
73,656.106,0.72575,0.704,1.14168,0.58326,0.62587,0.65738,0.44006,1.16703,1.28235,1.6596,0.000478762,0.000478762,0.000478762
74,665.843,0.71204,0.70835,1.11683,0.65995,0.57198,0.66232,0.43198,1.09103,1.44047,1.61643,0.000462259,0.000462259,0.000462259
75,673.564,0.74144,0.71992,1.15319,0.57822,0.63982,0.70406,0.45286,1.14647,1.43496,1.68756,0.000445756,0.000445756,0.000445756
