epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,182.901,1.60482,1.99751,1.81681,0.04334,0.02273,0.01891,0.00342,3.26688,5.30077,3.76267,0.001703,0.001703,0.001703
17,193.8,1.58338,1.85724,1.80363,0.10436,0.17045,0.06227,0.02753,2.76651,3.87093,3.36011,0.0016832,0.0016832,0.0016832
18,204.674,1.64566,2.00399,1.85551,0.24036,0.23864,0.12912,0.04573,2.20054,4.64084,2.57051,0.0016634,0.0016634,0.0016634
19,215.532,1.54544,1.91934,1.77308,0.07479,0.07955,0.01205,0.00456,3.07282,5.12892,3.47804,0.0016436,0.0016436,0.0016436
20,226.457,1.58972,1.90053,1.76894,0.4269,0.125,0.13204,0.05281,2.48942,6.14728,2.92896,0.0016238,0.0016238,0.0016238
21,237.316,1.49103,1.7741,1.72713,0.2767,0.31735,0.21658,0.09533,2.08312,3.80809,2.46342,0.001604,0.001604,0.001604
22,248.29,1.52344,1.86543,1.7202,0.18578,0.38636,0.14792,0.05319,2.07366,3.75152,2.68168,0.0015842,0.0015842,0.0015842
23,259.184,1.43977,1.68441,1.65522,0.43817,0.31818,0.28361,0.11125,1.91051,3.47468,2.3821,0.0015644,0.0015644,0.0015644
24,270.077,1.45184,1.64747,1.66134,0.27103,0.31267,0.18525,0.06929,2.22302,2.86703,2.61859,0.0015446,0.0015446,0.0015446
25,281.061,1.48815,1.67839,1.69669,0.20188,0.23864,0.11374,0.0494,2.07538,3.52023,2.64953,0.0015248,0.0015248,0.0015248
26,291.941,1.48535,1.78393,1.68634,0.37842,0.47727,0.3553,0.16029,1.62409,2.82112,1.94797,0.001505,0.001505,0.001505
27,302.833,1.37207,1.54198,1.57461,0.39833,0.49656,0.40598,0.17927,1.77818,2.136,2.03873,0.0014852,0.0014852,0.0014852
28,313.916,1.38334,1.59674,1.6049,0.46446,0.44318,0.3913,0.19776,1.48321,2.75155,1.84565,0.0014654,0.0014654,0.0014654
29,324.979,1.349,1.56273,1.5734,0.48485,0.42045,0.44822,0.2617,1.51732,2.07049,1.89702,0.0014456,0.0014456,0.0014456
30,336.024,1.37118,1.61517,1.5703,0.27919,0.26136,0.19462,0.05601,2.41734,3.67933,3.12766,0.0014258,0.0014258,0.0014258
31,346.93,1.36645,1.55225,1.59382,0.38098,0.43182,0.31439,0.1345,1.96539,2.57616,2.30003,0.001406,0.001406,0.001406
32,357.835,1.30643,1.49486,1.522,0.50614,0.42045,0.40493,0.20196,1.70584,2.29186,2.12424,0.0013862,0.0013862,0.0013862
33,368.756,1.30929,1.4772,1.54216,0.36166,0.56818,0.42652,0.20586,1.70926,1.93642,1.9777,0.0013664,0.0013664,0.0013664
34,379.646,1.33827,1.49563,1.57195,0.45423,0.5,0.47874,0.23288,1.63148,1.85248,1.97047,0.0013466,0.0013466,0.0013466
35,390.534,1.38135,1.61131,1.62581,0.49762,0.625,0.52313,0.24309,1.66232,1.57836,1.94103,0.0013268,0.0013268,0.0013268
36,401.413,1.38795,1.49321,1.60074,0.57175,0.51587,0.56313,0.26045,1.53175,1.74757,1.83517,0.001307,0.001307,0.001307
37,412.705,1.31695,1.44826,1.60396,0.51701,0.64773,0.59127,0.34198,1.41133,1.55087,1.69302,0.0012872,0.0012872,0.0012872
38,423.744,1.29548,1.41407,1.54166,0.50791,0.65685,0.56548,0.28684,1.51483,1.8055,1.90502,0.0012674,0.0012674,0.0012674
39,434.71,1.25117,1.35086,1.5169,0.55112,0.60227,0.5418,0.30385,1.54737,1.66639,1.86905,0.0012476,0.0012476,0.0012476
40,445.598,1.41773,1.44305,1.694,0.46824,0.31818,0.30711,0.14471,2.03009,2.74127,2.49738,0.0012278,0.0012278,0.0012278
41,456.603,1.23694,1.39064,1.5058,0.41118,0.42045,0.382,0.19181,1.5734,2.72561,1.89229,0.001208,0.001208,0.001208
42,467.577,1.2853,1.37881,1.54014,0.5434,0.60227,0.54393,0.30969,1.41081,1.73994,1.80632,0.0011882,0.0011882,0.0011882
43,478.42,1.19863,1.25496,1.5006,0.44969,0.5,0.43099,0.20416,1.65262,1.8678,2.01283,0.0011684,0.0011684,0.0011684
44,489.277,1.198,1.31279,1.47096,0.51875,0.55682,0.5018,0.28417,1.57107,1.74887,1.84426,0.0011486,0.0011486,0.0011486
45,500.171,1.23887,1.28176,1.4923,0.61618,0.67502,0.65086,0.38091,1.39818,1.37627,1.7392,0.0011288,0.0011288,0.0011288
46,511.273,1.15885,1.21364,1.4408,0.53159,0.65773,0.61001,0.34133,1.571,1.51264,1.87125,0.001109,0.001109,0.001109
47,522.174,1.2758,1.30121,1.5842,0.63403,0.68182,0.61282,0.33923,1.5049,1.45784,1.79581,0.0010892,0.0010892,0.0010892
48,533.118,1.14938,1.1858,1.41363,0.66741,0.53409,0.60468,0.36451,1.38368,1.44311,1.73903,0.0010694,0.0010694,0.0010694
49,544.074,1.13468,1.15634,1.43523,0.58628,0.59091,0.57631,0.34376,1.375,1.70718,1.76521,0.0010496,0.0010496,0.0010496
50,554.945,1.11018,1.22003,1.36894,0.56004,0.54545,0.52028,0.30596,1.40036,1.67654,1.72765,0.0010298,0.0010298,0.0010298
51,565.855,1.08205,1.12706,1.38406,0.62024,0.61248,0.60307,0.40603,1.30284,1.32745,1.68807,0.00101,0.00101,0.00101
52,576.973,1.18226,1.23522,1.49781,0.59616,0.52006,0.50627,0.30098,1.63307,1.69975,1.89726,0.0009902,0.0009902,0.0009902
53,587.897,1.13608,1.20036,1.43063,0.67292,0.63636,0.66951,0.44134,1.36745,1.21842,1.70083,0.0009704,0.0009704,0.0009704
54,599.017,1.09633,1.15953,1.40843,0.60114,0.63636,0.65285,0.40615,1.31302,1.32466,1.6445,0.0009506,0.0009506,0.0009506
55,609.923,1.12463,1.21127,1.44426,0.58953,0.61364,0.63231,0.40297,1.33021,1.31821,1.65685,0.0009308,0.0009308,0.0009308
56,620.827,1.08358,1.15635,1.42033,0.60293,0.60227,0.61315,0.35251,1.57253,1.46565,1.88697,0.000911,0.000911,0.000911
57,631.753,1.03546,1.13255,1.36195,0.58151,0.73864,0.66676,0.40967,1.36626,1.20499,1.656,0.0008912,0.0008912,0.0008912
58,642.659,1.08114,1.13171,1.37605,0.72313,0.61364,0.67417,0.44185,1.33882,1.31699,1.63132,0.0008714,0.0008714,0.0008714
59,653.748,1.09103,1.13429,1.37947,0.77189,0.63636,0.71288,0.46705,1.30358,1.27403,1.63412,0.0008516,0.0008516,0.0008516
60,664.771,1.14429,1.16636,1.41233,0.72611,0.72727,0.74325,0.47432,1.3179,1.14498,1.62806,0.0008318,0.0008318,0.0008318
61,675.826,1.07593,1.03308,1.37206,0.73247,0.74672,0.78681,0.54169,1.15372,0.99613,1.4992,0.000812,0.000812,0.000812
62,686.852,1.02473,1.12623,1.35412,0.70741,0.74183,0.72746,0.49047,1.12901,1.04136,1.49212,0.0007922,0.0007922,0.0007922
63,697.716,1.08736,1.09847,1.3724,0.59834,0.70455,0.70216,0.48051,1.22432,1.10622,1.54198,0.0007724,0.0007724,0.0007724
64,708.63,1.04018,1.02759,1.35145,0.54871,0.68182,0.63547,0.39763,1.33266,1.23553,1.61114,0.0007526,0.0007526,0.0007526
65,719.55,0.97733,1.04288,1.33327,0.63019,0.67778,0.6587,0.45373,1.37763,1.2597,1.76238,0.0007328,0.0007328,0.0007328
66,730.416,1.05132,1.01964,1.39109,0.76976,0.64588,0.74006,0.51409,1.15661,1.03346,1.49318,0.000713,0.000713,0.000713
67,741.273,0.97802,1.04281,1.29905,0.66072,0.70819,0.67388,0.4645,1.21182,1.08937,1.5593,0.0006932,0.0006932,0.0006932
68,752.164,1.00504,0.99801,1.37925,0.64174,0.71245,0.72558,0.47339,1.21693,1.00538,1.59458,0.0006734,0.0006734,0.0006734
69,763.02,1.05174,1.00748,1.4084,0.67232,0.64773,0.71311,0.48172,1.22663,1.09017,1.54287,0.0006536,0.0006536,0.0006536
70,773.896,0.97929,0.98081,1.30302,0.70847,0.71801,0.7276,0.47042,1.21546,1.0909,1.50874,0.0006338,0.0006338,0.0006338
71,784.781,0.99467,1.05472,1.33534,0.67646,0.59091,0.6773,0.45234,1.23748,1.13389,1.50763,0.000614,0.000614,0.000614
72,795.687,1.01171,0.96281,1.37319,0.67592,0.68734,0.70883,0.47618,1.14934,1.01077,1.48688,0.0005942,0.0005942,0.0005942
73,806.534,0.90401,0.94624,1.27696,0.69579,0.70455,0.72957,0.50034,1.14372,1.05528,1.4842,0.0005744,0.0005744,0.0005744
74,817.43,1.07782,1.09696,1.43991,0.75644,0.55682,0.67778,0.46623,1.24434,1.13131,1.5986,0.0005546,0.0005546,0.0005546
75,828.252,1.00723,0.9715,1.34328,0.68682,0.70455,0.69191,0.47139,1.18884,1.19267,1.574,0.0005348,0.0005348,0.0005348
76,839.125,0.98307,1.05516,1.28215,0.66181,0.75612,0.71687,0.4848,1.17867,1.07329,1.54193,0.000515,0.000515,0.000515
77,850.02,0.9146,0.96257,1.26754,0.74792,0.70806,0.70627,0.50461,1.12408,1.00245,1.49255,0.0004952,0.0004952,0.0004952
78,860.925,0.98521,0.93179,1.3038,0.76206,0.75,0.79579,0.56332,1.06705,0.94152,1.4387,0.0004754,0.0004754,0.0004754
79,871.982,0.9137,0.91998,1.26644,0.70228,0.69698,0.73104,0.5038,1.17392,1.08245,1.53692,0.0004556,0.0004556,0.0004556
80,882.874,0.91125,0.85708,1.26004,0.76995,0.68463,0.73386,0.49343,1.12117,0.99916,1.46118,0.0004358,0.0004358,0.0004358
81,893.791,0.91981,0.88666,1.25326,0.69261,0.65909,0.69196,0.4707,1.2309,1.18897,1.55488,0.000416,0.000416,0.000416
82,904.682,0.90743,0.91595,1.2519,0.68507,0.72727,0.73612,0.49468,1.23106,1.09028,1.56302,0.0003962,0.0003962,0.0003962
83,915.562,0.90471,0.89478,1.26534,0.74997,0.72727,0.77867,0.52709,1.17017,0.96537,1.50429,0.0003764,0.0003764,0.0003764
84,926.486,0.85693,0.79742,1.23943,0.81068,0.68182,0.75989,0.53802,1.19939,0.97896,1.54262,0.0003566,0.0003566,0.0003566
85,937.404,0.8888,0.84014,1.24774,0.81857,0.72727,0.79326,0.56263,1.08655,0.9056,1.48746,0.0003368,0.0003368,0.0003368
86,948.305,0.96677,0.88287,1.3203,0.74859,0.77826,0.81216,0.55188,1.15494,0.95736,1.49625,0.000317,0.000317,0.000317
87,959.164,0.93031,0.87768,1.31137,0.82311,0.74031,0.82012,0.56686,1.05491,0.93409,1.41245,0.0002972,0.0002972,0.0002972
88,970.251,0.80325,0.76767,1.19174,0.73644,0.82955,0.83397,0.59173,1.03865,0.88508,1.38084,0.0002774,0.0002774,0.0002774
89,981.297,0.90263,0.80816,1.2572,0.74599,0.77273,0.80287,0.55676,1.10282,0.9395,1.43076,0.0002576,0.0002576,0.0002576
90,992.233,0.8099,0.77273,1.20377,0.78402,0.74255,0.79389,0.5671,1.11231,0.89111,1.45945,0.0002378,0.0002378,0.0002378
91,1004.19,0.72688,0.73802,1.12108,0.79161,0.71591,0.79086,0.57286,1.10338,0.91916,1.45975,0.000218,0.000218,0.000218
92,1015.26,0.71298,0.66976,1.12811,0.76668,0.75,0.78614,0.57389,1.13112,0.91163,1.52856,0.0001982,0.0001982,0.0001982
93,1026.22,0.71016,0.60403,1.1198,0.76608,0.70455,0.77629,0.57091,1.13392,0.93521,1.51817,0.0001784,0.0001784,0.0001784
94,1037.14,0.69326,0.64119,1.13688,0.78527,0.73864,0.80307,0.59381,1.06198,0.88538,1.42254,0.0001586,0.0001586,0.0001586
95,1048.05,0.66162,0.56262,1.07345,0.77891,0.77273,0.80523,0.60007,1.064,0.85129,1.44093,0.0001388,0.0001388,0.0001388
96,1059.15,0.6913,0.59856,1.12212,0.76786,0.75177,0.80124,0.58066,1.12556,0.87238,1.48333,0.000119,0.000119,0.000119
97,1070.03,0.69308,0.59821,1.12781,0.71708,0.77769,0.79097,0.56265,1.12205,0.89493,1.47061,9.92e-05,9.92e-05,9.92e-05
98,1080.95,0.62975,0.54919,1.08903,0.7429,0.72242,0.79119,0.56982,1.14592,0.90699,1.47316,7.94e-05,7.94e-05,7.94e-05
99,1091.88,0.61916,0.59711,1.08127,0.77229,0.73231,0.80229,0.59087,1.11573,0.8811,1.44511,5.96e-05,5.96e-05,5.96e-05
100,1102.76,0.63816,0.55863,1.0842,0.82796,0.72727,0.80979,0.59191,1.10598,0.88503,1.43912,3.98e-05,3.98e-05,3.98e-05
