epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,651.886,1.1837,1.31286,1.49923,0.7104,0.59091,0.62512,0.3262,1.52407,1.5667,1.87578,0.0011684,0.0011684,0.0011684
44,666.913,1.13805,1.34187,1.47219,0.65254,0.66161,0.62055,0.36226,1.34006,1.5372,1.74539,0.0011486,0.0011486,0.0011486
45,681.908,1.204,1.38487,1.49536,0.50044,0.55682,0.51842,0.25276,1.5329,1.94528,1.98085,0.0011288,0.0011288,0.0011288
46,696.744,1.16339,1.32523,1.47933,0.4821,0.57955,0.49134,0.27715,1.45895,1.95579,1.87475,0.001109,0.001109,0.001109
47,711.506,1.20269,1.3456,1.52732,0.53535,0.56818,0.50775,0.28315,1.43537,1.77841,1.82011,0.0010892,0.0010892,0.0010892
48,726.34,1.10456,1.26808,1.41904,0.61935,0.64714,0.67455,0.39795,1.39214,1.49589,1.8129,0.0010694,0.0010694,0.0010694
49,741.358,1.11546,1.16365,1.43339,0.69421,0.59091,0.65532,0.39076,1.34998,1.43234,1.70039,0.0010496,0.0010496,0.0010496
50,756.214,1.0953,1.30411,1.38242,0.58283,0.61364,0.64218,0.39071,1.2993,1.36345,1.59802,0.0010298,0.0010298,0.0010298
51,770.964,1.08194,1.23062,1.38952,0.5576,0.61364,0.61649,0.40205,1.24701,1.46006,1.59029,0.00101,0.00101,0.00101
52,785.849,1.12771,1.2339,1.46232,0.77728,0.63457,0.73721,0.43446,1.21751,1.38659,1.59074,0.0009902,0.0009902,0.0009902
53,800.813,1.0745,1.20112,1.41609,0.69326,0.61364,0.6557,0.37724,1.28454,1.37412,1.6725,0.0009704,0.0009704,0.0009704
54,815.669,1.06224,1.1187,1.42277,0.72928,0.59091,0.66719,0.42001,1.26524,1.40033,1.62326,0.0009506,0.0009506,0.0009506
55,830.385,1.06691,1.14162,1.40741,0.63276,0.57955,0.58988,0.30801,1.4771,1.67439,1.87251,0.0009308,0.0009308,0.0009308
56,845.212,1.0405,1.16116,1.40215,0.642,0.63177,0.62933,0.36398,1.33842,1.43724,1.76174,0.000911,0.000911,0.000911
57,859.968,1.04002,1.1361,1.39405,0.68834,0.68182,0.71106,0.42563,1.2493,1.24163,1.60592,0.0008912,0.0008912,0.0008912
58,874.818,1.03544,1.12783,1.37925,0.63938,0.78409,0.66156,0.41175,1.23792,1.26276,1.61316,0.0008714,0.0008714,0.0008714
59,889.565,1.08508,1.10784,1.42189,0.64939,0.65249,0.65341,0.38377,1.26512,1.29088,1.63832,0.0008516,0.0008516,0.0008516
60,904.398,1.10339,1.15417,1.41743,0.7772,0.59091,0.67896,0.43355,1.25241,1.379,1.58263,0.0008318,0.0008318,0.0008318
