epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,402.757,1.32977,1.60595,1.67195,0.4814,0.45455,0.41373,0.2202,1.57186,1.91235,2.06514,0.0011486,0.0011486,0.0011486
45,411.291,1.3765,1.59536,1.70003,0.34421,0.56818,0.41894,0.18897,1.57864,1.93959,2.05085,0.0011288,0.0011288,0.0011288
46,419.953,1.26905,1.5094,1.6361,0.47502,0.5,0.44288,0.22974,1.58247,1.94966,2.04058,0.001109,0.001109,0.001109
47,428.551,1.31958,1.58357,1.67915,0.46206,0.5759,0.52081,0.30082,1.45836,1.6162,1.86289,0.0010892,0.0010892,0.0010892
48,437.744,1.30765,1.47968,1.61323,0.44873,0.48864,0.4303,0.20635,1.46522,1.94809,1.86981,0.0010694,0.0010694,0.0010694
49,446.387,1.284,1.48046,1.61911,0.5391,0.48864,0.50114,0.25214,1.41502,2.0339,1.91288,0.0010496,0.0010496,0.0010496
50,455.028,1.24116,1.46233,1.57768,0.50234,0.42045,0.3619,0.1872,1.49834,1.92246,1.96148,0.0010298,0.0010298,0.0010298
51,463.608,1.26775,1.4693,1.61392,0.50584,0.47727,0.45604,0.23128,1.56394,1.8622,2.0731,0.00101,0.00101,0.00101
52,472.313,1.26181,1.43117,1.62276,0.62848,0.51136,0.51268,0.28725,1.47925,1.8087,1.91467,0.0009902,0.0009902,0.0009902
53,480.961,1.26184,1.4518,1.62363,0.53102,0.55682,0.47329,0.23249,1.4275,1.67135,1.85222,0.0009704,0.0009704,0.0009704
54,489.638,1.19055,1.40724,1.58659,0.46038,0.54545,0.48755,0.27942,1.29119,1.59791,1.74005,0.0009506,0.0009506,0.0009506
55,498.254,1.20715,1.43863,1.59916,0.51465,0.5543,0.55706,0.32077,1.38385,1.57492,1.8088,0.0009308,0.0009308,0.0009308
56,507.435,1.30425,1.46228,1.66456,0.44086,0.38528,0.39068,0.21353,1.56479,1.80202,1.94452,0.000911,0.000911,0.000911
57,516.033,1.21609,1.4187,1.57491,0.54462,0.65237,0.50662,0.2685,1.30879,1.60512,1.79625,0.0008912,0.0008912,0.0008912
58,524.724,1.237,1.35912,1.59403,0.59257,0.55682,0.53283,0.31907,1.36147,1.71837,1.84194,0.0008714,0.0008714,0.0008714
59,533.399,1.21387,1.26774,1.57547,0.373,0.46591,0.37617,0.20579,1.41564,1.91195,1.84638,0.0008516,0.0008516,0.0008516
60,542.097,1.25991,1.36468,1.57979,0.55548,0.65909,0.58701,0.31534,1.39991,1.33691,1.80008,0.0008318,0.0008318,0.0008318
61,550.778,1.20591,1.30257,1.55466,0.59769,0.67045,0.6173,0.34631,1.39812,1.49327,1.80461,0.000812,0.000812,0.000812
62,559.984,1.19205,1.30167,1.57064,0.55779,0.71669,0.63124,0.36768,1.35163,1.37233,1.74262,0.0007922,0.0007922,0.0007922
63,569.108,1.18653,1.34994,1.53493,0.51333,0.44349,0.51,0.28831,1.37215,1.53971,1.79236,0.0007724,0.0007724,0.0007724
64,577.775,1.12637,1.22494,1.50482,0.58611,0.63636,0.60045,0.33924,1.30497,1.37074,1.74557,0.0007526,0.0007526,0.0007526
65,586.346,1.15124,1.31201,1.55852,0.71794,0.72312,0.69846,0.4304,1.31571,1.21373,1.74635,0.0007328,0.0007328,0.0007328
66,595.601,1.17979,1.23243,1.55291,0.63249,0.61364,0.60957,0.35506,1.30349,1.33608,1.79635,0.000713,0.000713,0.000713
67,604.186,1.11509,1.20564,1.5106,0.51667,0.68182,0.56965,0.30727,1.31516,1.48375,1.79785,0.0006932,0.0006932,0.0006932
68,613.012,1.13486,1.2084,1.54116,0.46047,0.70455,0.53909,0.32172,1.32022,1.47566,1.76083,0.0006734,0.0006734,0.0006734
69,621.533,1.15511,1.22029,1.56056,0.71576,0.57955,0.62695,0.36441,1.3964,1.38033,1.81155,0.0006536,0.0006536,0.0006536
70,630.218,1.08123,1.18208,1.48972,0.60714,0.63636,0.59891,0.37051,1.32813,1.35074,1.76134,0.0006338,0.0006338,0.0006338
71,638.798,1.03984,1.30619,1.47108,0.66704,0.625,0.6674,0.40298,1.38823,1.44166,1.8535,0.000614,0.000614,0.000614
72,647.493,1.08703,1.1499,1.4946,0.60706,0.77247,0.67616,0.4286,1.19322,1.38152,1.65994,0.0005942,0.0005942,0.0005942
73,656.123,1.08663,1.2053,1.50282,0.60876,0.57955,0.56581,0.3286,1.43941,1.64378,1.87977,0.0005744,0.0005744,0.0005744
74,664.788,1.13204,1.25857,1.51956,0.69187,0.625,0.65581,0.4156,1.31788,1.37775,1.71461,0.0005546,0.0005546,0.0005546
75,673.399,1.13432,1.16783,1.52286,0.60568,0.64773,0.63494,0.38774,1.2986,1.28954,1.67768,0.0005348,0.0005348,0.0005348
76,682.055,1.08398,1.43317,1.45792,0.62208,0.64773,0.62875,0.37291,1.32016,1.29747,1.83256,0.000515,0.000515,0.000515
