epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,498.023,0.94757,0.97976,1.33511,0.77203,0.61364,0.68562,0.47576,1.10095,1.22446,1.56609,0.0011882,0.0011882,0.0011882
43,508.686,0.9052,0.95138,1.31671,0.71182,0.625,0.65318,0.40868,1.21756,1.3143,1.66783,0.0011684,0.0011684,0.0011684
44,520.125,0.93047,0.89454,1.33074,0.60347,0.57955,0.58988,0.38131,1.24602,1.44586,1.69558,0.0011486,0.0011486,0.0011486
45,533.109,0.9132,0.95918,1.33182,0.72639,0.625,0.69241,0.40668,1.24511,1.26826,1.70563,0.0011288,0.0011288,0.0011288
46,542.428,0.92811,0.9023,1.30043,0.70717,0.61364,0.67915,0.44614,1.21207,1.26594,1.6297,0.001109,0.001109,0.001109
47,555.256,0.87228,0.88278,1.29092,0.7401,0.69318,0.74501,0.53069,1.02076,1.05244,1.52051,0.0010892,0.0010892,0.0010892
48,566.443,0.88107,0.88858,1.29343,0.78114,0.61364,0.71155,0.47768,1.04968,1.23245,1.49551,0.0010694,0.0010694,0.0010694
49,576.833,0.88326,0.89067,1.3045,0.73474,0.60227,0.67354,0.46963,1.10902,1.24134,1.51049,0.0010496,0.0010496,0.0010496
50,590.14,0.88789,0.83346,1.30527,0.80207,0.56818,0.62775,0.41086,1.12178,1.39974,1.63031,0.0010298,0.0010298,0.0010298
51,599.361,0.872,0.86298,1.28278,0.67333,0.70455,0.68544,0.46841,1.07112,1.11612,1.48374,0.00101,0.00101,0.00101
52,612.26,0.87829,0.84849,1.3022,0.66642,0.76136,0.73713,0.51398,1.06613,1.12253,1.49742,0.0009902,0.0009902,0.0009902
53,623.631,0.87313,0.82758,1.28077,0.74029,0.64785,0.71238,0.49102,1.11004,1.15383,1.502,0.0009704,0.0009704,0.0009704
54,633.942,0.88031,0.80954,1.28526,0.68306,0.75,0.73777,0.48775,1.12785,1.04852,1.5693,0.0009506,0.0009506,0.0009506
55,646.319,0.85635,0.76822,1.24403,0.74352,0.69181,0.7489,0.52123,0.99739,1.20495,1.39057,0.0009308,0.0009308,0.0009308
56,656.42,0.82236,0.78161,1.23864,0.72393,0.69318,0.70572,0.4899,1.07458,1.19057,1.5333,0.000911,0.000911,0.000911
57,668.689,0.84924,0.751,1.26062,0.77767,0.73864,0.77713,0.54269,1.03879,0.93876,1.48918,0.0008912,0.0008912,0.0008912
58,680.861,0.85204,0.77073,1.26866,0.84106,0.69318,0.79535,0.57132,1.02678,0.94328,1.44772,0.0008714,0.0008714,0.0008714
59,690.541,0.79132,0.74754,1.22687,0.76786,0.63636,0.69974,0.49031,1.1183,1.28467,1.62961,0.0008516,0.0008516,0.0008516
60,703.171,0.78544,0.71747,1.21583,0.8146,0.69318,0.76417,0.54979,0.94733,1.02388,1.43327,0.0008318,0.0008318,0.0008318
61,713.167,0.78191,0.71854,1.19632,0.79734,0.67045,0.73625,0.52227,0.99972,0.989,1.40671,0.000812,0.000812,0.000812
62,724.372,0.81074,0.74118,1.22386,0.74239,0.67045,0.7428,0.49391,1.03758,0.99701,1.44881,0.0007922,0.0007922,0.0007922
63,736.307,0.82129,0.78084,1.25601,0.71586,0.68182,0.73533,0.53914,0.9088,0.92031,1.34586,0.0007724,0.0007724,0.0007724
64,745.735,0.78839,0.74522,1.21653,0.84244,0.69318,0.79434,0.58166,0.97201,0.85063,1.43309,0.0007526,0.0007526,0.0007526
65,758.347,0.76909,0.66754,1.18596,0.75952,0.81818,0.80138,0.58548,0.9005,0.84901,1.36408,0.0007328,0.0007328,0.0007328
66,768.624,0.80151,0.70325,1.22846,0.85209,0.75,0.80353,0.60144,0.93309,0.84407,1.36389,0.000713,0.000713,0.000713
67,779.983,0.76111,0.70234,1.20977,0.74685,0.80461,0.80727,0.58548,0.91336,0.84717,1.36089,0.0006932,0.0006932,0.0006932
68,792.769,0.76293,0.65981,1.20239,0.81098,0.71591,0.77466,0.54302,1.00986,1.04684,1.45675,0.0006734,0.0006734,0.0006734
69,801.823,0.76714,0.68546,1.20854,0.8521,0.68182,0.77579,0.54799,1.06512,1.00289,1.50879,0.0006536,0.0006536,0.0006536
70,814.562,0.75634,0.67974,1.18943,0.77423,0.73864,0.77374,0.55761,0.94131,0.84567,1.40849,0.0006338,0.0006338,0.0006338
71,824.845,0.7809,0.70042,1.23474,0.76387,0.67045,0.68024,0.45868,1.12031,1.1862,1.62627,0.000614,0.000614,0.000614
72,835.987,0.77533,0.6863,1.19613,0.78925,0.79545,0.7952,0.55781,0.97346,0.81973,1.43803,0.0005942,0.0005942,0.0005942
73,848.766,0.72221,0.67257,1.18271,0.80914,0.77273,0.78663,0.56784,0.98334,0.8819,1.50751,0.0005744,0.0005744,0.0005744
74,858.106,0.74605,0.64899,1.18207,0.84842,0.69318,0.78096,0.55481,0.9873,0.93404,1.51516,0.0005546,0.0005546,0.0005546
75,870.999,0.7303,0.67212,1.16827,0.78167,0.77298,0.79588,0.57951,0.9443,0.85525,1.4437,0.0005348,0.0005348,0.0005348
76,880.934,0.71489,0.6173,1.16822,0.83648,0.75572,0.79547,0.56237,1.00054,0.84004,1.47412,0.000515,0.000515,0.000515
77,892.812,0.71771,0.61,1.15088,0.82457,0.77273,0.78323,0.55425,0.97218,0.82431,1.43709,0.0004952,0.0004952,0.0004952
78,904.619,0.68043,0.63358,1.14788,0.804,0.75,0.78351,0.57013,1.00367,0.89208,1.42706,0.0004754,0.0004754,0.0004754
