epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4792.77,0.67864,0.56372,1.17792,0.94052,0.93865,0.97351,0.86958,0.51629,0.35612,1.02072,0.0011882,0.0011882,0.0011882
43,4906.5,0.67481,0.57525,1.16711,0.94636,0.94565,0.97955,0.88122,0.49844,0.3447,0.99582,0.0011684,0.0011684,0.0011684
44,5020.21,0.65668,0.5487,1.15649,0.98471,0.9306,0.97877,0.88336,0.48839,0.33759,0.9861,0.0011486,0.0011486,0.0011486
45,5133.93,0.66134,0.54399,1.16502,0.96371,0.95401,0.98163,0.88523,0.47454,0.33232,0.9823,0.0011288,0.0011288,0.0011288
46,5247.53,0.65183,0.53118,1.15619,0.97324,0.94263,0.98181,0.89086,0.46605,0.33138,0.96553,0.001109,0.001109,0.001109
47,5361.2,0.64453,0.52976,1.15323,0.97263,0.95067,0.9825,0.89106,0.47157,0.31304,0.98239,0.0010892,0.0010892,0.0010892
48,5474.9,0.63187,0.53004,1.14193,0.97805,0.94649,0.98174,0.88272,0.49242,0.32474,0.99201,0.0010694,0.0010694,0.0010694
49,5588.37,0.63571,0.52973,1.14643,0.96468,0.95987,0.98121,0.89609,0.46034,0.30859,0.97043,0.0010496,0.0010496,0.0010496
50,5702.08,0.63449,0.52653,1.13898,0.97794,0.9637,0.98466,0.89873,0.45695,0.29528,0.96892,0.0010298,0.0010298,0.0010298
51,5815.81,0.61158,0.50565,1.12536,0.96955,0.95831,0.98437,0.90356,0.44406,0.29379,0.95711,0.00101,0.00101,0.00101
52,5929.59,0.60944,0.49575,1.12721,0.97596,0.95046,0.9809,0.897,0.45346,0.30728,0.96579,0.0009902,0.0009902,0.0009902
53,6043.02,0.61555,0.49731,1.13258,0.97349,0.95195,0.98229,0.89301,0.47135,0.3106,0.97136,0.0009704,0.0009704,0.0009704
54,6156.43,0.61302,0.49844,1.12603,0.97887,0.94732,0.98589,0.91641,0.41965,0.29316,0.93637,0.0009506,0.0009506,0.0009506
55,6270.2,0.59619,0.47974,1.11349,0.98132,0.95151,0.98718,0.91933,0.41773,0.27799,0.93316,0.0009308,0.0009308,0.0009308
56,6383.8,0.58284,0.47702,1.10992,0.9704,0.95819,0.98511,0.91441,0.42699,0.28334,0.93742,0.000911,0.000911,0.000911
57,6497.32,0.57898,0.4668,1.10755,0.97967,0.95401,0.98423,0.91741,0.42024,0.27252,0.94237,0.0008912,0.0008912,0.0008912
58,6610.8,0.56655,0.46442,1.09766,0.98613,0.95104,0.98526,0.92141,0.40783,0.26684,0.93186,0.0008714,0.0008714,0.0008714
59,6724.5,0.57058,0.44812,1.1019,0.97646,0.95819,0.98756,0.92768,0.38625,0.25943,0.91275,0.0008516,0.0008516,0.0008516
60,6838.16,0.56761,0.46429,1.10161,0.9807,0.95819,0.98862,0.93046,0.38384,0.25243,0.90882,0.0008318,0.0008318,0.0008318
61,6951.96,0.56478,0.45423,1.09466,0.97817,0.95485,0.98404,0.92445,0.38248,0.25635,0.91621,0.000812,0.000812,0.000812
62,7065.56,0.5593,0.45016,1.09262,0.97886,0.96784,0.98651,0.9308,0.37962,0.2466,0.91536,0.0007922,0.0007922,0.0007922
63,7179.41,0.54909,0.43852,1.08441,0.98393,0.9607,0.98764,0.93494,0.37171,0.24956,0.90708,0.0007724,0.0007724,0.0007724
64,7293.66,0.54493,0.42991,1.08069,0.98048,0.96656,0.98846,0.93723,0.36731,0.24428,0.89821,0.0007526,0.0007526,0.0007526
65,7407.77,0.53748,0.43089,1.07482,0.97971,0.96883,0.98877,0.933,0.37183,0.23901,0.90862,0.0007328,0.0007328,0.0007328
66,7521.46,0.52484,0.41531,1.07327,0.98798,0.96227,0.98743,0.93547,0.3698,0.23874,0.90359,0.000713,0.000713,0.000713
67,7635.12,0.52558,0.41131,1.07329,0.96756,0.97268,0.98987,0.93728,0.3643,0.23881,0.89847,0.0006932,0.0006932,0.0006932
68,7748.95,0.52091,0.41563,1.07116,0.98882,0.96147,0.98858,0.94246,0.34399,0.22964,0.88701,0.0006734,0.0006734,0.0006734
