epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,508.449,1.65174,1.71594,1.73017,0.42979,0.46392,0.39897,0.16281,2.21878,2.08194,1.95349,0.0011882,0.0011882,0.0011882
43,520.082,1.68673,1.69932,1.75284,0.52184,0.37129,0.39118,0.16364,2.12409,2.24213,1.88404,0.0011684,0.0011684,0.0011684
44,531.8,1.65631,1.65983,1.72158,0.69302,0.36082,0.46025,0.18232,2.09383,2.06501,1.90062,0.0011486,0.0011486,0.0011486
45,544.083,1.68231,1.70635,1.75236,0.71761,0.35052,0.44833,0.18857,2.03141,2.01003,1.88852,0.0011288,0.0011288,0.0011288
46,555.542,1.62893,1.66191,1.72095,0.66088,0.37113,0.44767,0.1868,2.05458,2.08895,1.98334,0.001109,0.001109,0.001109
47,567.459,1.64181,1.66038,1.67498,0.56934,0.40206,0.43942,0.18023,2.04747,2.16823,1.92643,0.0010892,0.0010892,0.0010892
48,580.215,1.63054,1.5951,1.67632,0.59278,0.42023,0.41926,0.16255,2.09357,2.13032,1.98153,0.0010694,0.0010694,0.0010694
49,590.783,1.62545,1.5787,1.68412,0.49378,0.39175,0.41085,0.17508,1.99566,2.06659,1.87287,0.0010496,0.0010496,0.0010496
50,602.999,1.59664,1.59541,1.66327,0.40012,0.42268,0.38715,0.14803,2.09216,2.1385,1.96615,0.0010298,0.0010298,0.0010298
51,616.433,1.58049,1.54115,1.65945,0.62427,0.41237,0.46383,0.18688,2.13585,2.03697,1.93676,0.00101,0.00101,0.00101
52,626.479,1.55884,1.50753,1.63434,0.52003,0.47423,0.4495,0.16821,2.12148,2.04417,1.92153,0.0009902,0.0009902,0.0009902
53,639.175,1.57915,1.51101,1.64876,0.58258,0.52577,0.51587,0.20974,2.07365,1.87975,1.88155,0.0009704,0.0009704,0.0009704
54,651.427,1.54284,1.5037,1.62778,0.59578,0.43299,0.43673,0.18014,2.06213,2.00889,1.91545,0.0009506,0.0009506,0.0009506
55,661.661,1.51047,1.48501,1.59623,0.57269,0.46979,0.50515,0.23486,2.01534,1.86374,1.85032,0.0009308,0.0009308,0.0009308
56,674.929,1.52032,1.4615,1.60549,0.6361,0.46392,0.52791,0.23436,2.02946,1.73366,1.83421,0.000911,0.000911,0.000911
57,687.837,1.50114,1.44676,1.6248,0.78368,0.41086,0.53215,0.22802,2.01264,1.75207,1.84495,0.0008912,0.0008912,0.0008912
58,697.743,1.54383,1.41303,1.61678,0.65757,0.43299,0.51176,0.19348,2.14443,1.87381,1.88454,0.0008714,0.0008714,0.0008714
59,712.341,1.48049,1.38662,1.58641,0.69888,0.40206,0.51316,0.1898,2.18712,1.80591,1.97672,0.0008516,0.0008516,0.0008516
60,724.77,1.51441,1.38156,1.59501,0.6773,0.41237,0.49592,0.19152,2.07398,1.83149,1.94071,0.0008318,0.0008318,0.0008318
61,735.117,1.50109,1.39227,1.61078,0.52915,0.51546,0.51401,0.20998,2.15028,1.78035,1.91684,0.000812,0.000812,0.000812
62,749.105,1.50176,1.36607,1.60491,0.7168,0.41754,0.49683,0.21512,2.09566,1.78938,1.92404,0.0007922,0.0007922,0.0007922
63,762.803,1.44006,1.30936,1.53627,0.61879,0.48454,0.5262,0.21916,2.07577,1.74301,1.85908,0.0007724,0.0007724,0.0007724
64,773.278,1.44294,1.32659,1.54004,0.71219,0.49485,0.53149,0.22432,2.10933,1.76607,1.90504,0.0007526,0.0007526,0.0007526
65,785.937,1.436,1.35974,1.56006,0.67479,0.4433,0.4982,0.20639,2.13941,1.88237,1.91331,0.0007328,0.0007328,0.0007328
66,798.873,1.43275,1.29752,1.55438,0.67065,0.48284,0.53178,0.24887,2.04062,1.64815,1.86283,0.000713,0.000713,0.000713
67,809.765,1.39293,1.28892,1.53585,0.6166,0.48084,0.53295,0.24056,2.10582,1.65321,1.91197,0.0006932,0.0006932,0.0006932
68,822.5,1.43824,1.27236,1.55742,0.67049,0.4825,0.57023,0.25673,1.99996,1.7193,1.87598,0.0006734,0.0006734,0.0006734
69,835.699,1.39278,1.29728,1.54061,0.6002,0.58812,0.59139,0.25118,2.03043,1.80694,1.87855,0.0006536,0.0006536,0.0006536
70,846.223,1.38673,1.25752,1.50784,0.64958,0.49689,0.55104,0.26149,2.04939,1.66608,1.8862,0.0006338,0.0006338,0.0006338
